ID,SYEAR,EYEAR,LON,LAT,DIR
US-Tw4,2003,2019,-121.6414,38.10298,/Volumes/work/Reference/Station/Water/Evapotranspiration/Xu_et_al2025/dataset/US-Tw4_2003_2019.nc
US-Tw5,2003,2019,-121.6426,38.1072,/Volumes/work/Reference/Station/Water/Evapotranspiration/Xu_et_al2025/dataset/US-Tw5_2003_2019.nc
US-Twt,2003,2019,-121.652766666667,38.1076579333333,/Volumes/work/Reference/Station/Water/Evapotranspiration/Xu_et_al2025/dataset/US-Twt_2003_2019.nc
US-UMB,2003,2019,-84.7138,45.5598,/Volumes/work/Reference/Station/Water/Evapotranspiration/Xu_et_al2025/dataset/US-UMB_2003_2019.nc
US-UMd,2003,2019,-84.6975,45.5625,/Volumes/work/Reference/Station/Water/Evapotranspiration/Xu_et_al2025/dataset/US-UMd_2003_2019.nc
US-Uaf,2003,2019,-147.85553,64.86627,/Volumes/work/Reference/Station/Water/Evapotranspiration/Xu_et_al2025/dataset/US-Uaf_2003_2019.nc
US-Var,2003,2019,-120.9507,38.4133,/Volumes/work/Reference/Station/Water/Evapotranspiration/Xu_et_al2025/dataset/US-Var_2003_2019.nc
US-WCr,2003,2019,-90.0799,45.8059,/Volumes/work/Reference/Station/Water/Evapotranspiration/Xu_et_al2025/dataset/US-WCr_2003_2019.nc
US-WPT,2003,2019,-82.996157,41.464639,/Volumes/work/Reference/Station/Water/Evapotranspiration/Xu_et_al2025/dataset/US-WPT_2003_2019.nc
US-Whs,2003,2019,-110.0522,31.7438,/Volumes/work/Reference/Station/Water/Evapotranspiration/Xu_et_al2025/dataset/US-Whs_2003_2019.nc
US-Wi2,2003,2019,-91.152833,46.686889,/Volumes/work/Reference/Station/Water/Evapotranspiration/Xu_et_al2025/dataset/US-Wi2_2003_2019.nc
US-Wi3,2003,2019,-91.098667,46.634722,/Volumes/work/Reference/Station/Water/Evapotranspiration/Xu_et_al2025/dataset/US-Wi3_2003_2019.nc
US-Wi4,2003,2019,-91.16625,46.739333,/Volumes/work/Reference/Station/Water/Evapotranspiration/Xu_et_al2025/dataset/US-Wi4_2003_2019.nc
US-Wi5,2003,2019,-91.085806,46.653083,/Volumes/work/Reference/Station/Water/Evapotranspiration/Xu_et_al2025/dataset/US-Wi5_2003_2019.nc
US-Wi7,2003,2019,-91.069278,46.649111,/Volumes/work/Reference/Station/Water/Evapotranspiration/Xu_et_al2025/dataset/US-Wi7_2003_2019.nc
US-Wi9,2003,2019,-91.081444,46.618778,/Volumes/work/Reference/Station/Water/Evapotranspiration/Xu_et_al2025/dataset/US-Wi9_2003_2019.nc
US-Wkg,2003,2019,-109.9419,31.7365,/Volumes/work/Reference/Station/Water/Evapotranspiration/Xu_et_al2025/dataset/US-Wkg_2003_2019.nc
